INFO:0:train:(22228.404296875, tensor(4.3070))
INFO:3648:test:(7019.86669921875, tensor(1.7940))
INFO:3649:train:(1914.604736328125, tensor(0.6002))
INFO:3649:test:(7535.68310546875, tensor(1.9122))
INFO:3650:train:(1901.0731201171875, tensor(0.6019))
INFO:3650:test:(7489.49365234375, tensor(1.8947))
INFO:3651:train:(1915.5589599609375, tensor(0.6054))
INFO:3651:test:(7488.8486328125, tensor(1.9031))
INFO:3652:train:(1892.988525390625, tensor(0.6012))
INFO:3652:test:(7050.93896484375, tensor(1.7995))
INFO:3653:train:(1911.27294921875, tensor(0.6025))
INFO:3653:test:(7439.291015625, tensor(1.8880))
INFO:3654:train:(1898.4805908203125, tensor(0.6034))
INFO:3654:test:(7505.6806640625, tensor(1.8993))
INFO:3655:train:(1909.6817626953125, tensor(0.6042))
INFO:3655:test:(7446.0400390625, tensor(1.8888))
INFO:3656:train:(1904.040283203125, tensor(0.6020))
INFO:3656:test:(7271.0078125, tensor(1.8511))
INFO:3657:train:(1892.4359130859375, tensor(0.6000))
INFO:3657:test:(7512.73291015625, tensor(1.9018))
INFO:3658:train:(1923.4952392578125, tensor(0.6044))
INFO:3658:test:(7435.4677734375, tensor(1.8876))
INFO:3659:train:(1896.131103515625, tensor(0.6006))
INFO:3659:test:(7389.14453125, tensor(1.8773))
INFO:3660:train:(1912.7073974609375, tensor(0.6019))
INFO:3660:test:(7487.30615234375, tensor(1.9006))
INFO:3661:train:(1897.3848876953125, tensor(0.6018))
INFO:3661:test:(7481.8037109375, tensor(1.8962))
INFO:3662:train:(1894.8782958984375, tensor(0.6032))
INFO:3662:test:(7003.88623046875, tensor(1.7871))
INFO:3663:train:(1912.0078125, tensor(0.5987))
INFO:3663:test:(7536.0048828125, tensor(1.9158))
INFO:3664:train:(1907.802734375, tensor(0.6010))
INFO:3664:test:(7484.673828125, tensor(1.8964))
INFO:3665:train:(1913.029052734375, tensor(0.6033))
INFO:3665:test:(7523.43310546875, tensor(1.9110))
INFO:3666:train:(1902.2178955078125, tensor(0.6027))
INFO:3666:test:(6929.68212890625, tensor(1.7909))
INFO:3667:train:(1922.1910400390625, tensor(0.6001))
INFO:3667:test:(7054.7880859375, tensor(1.7960))
INFO:3668:train:(1892.7398681640625, tensor(0.5991))
INFO:3668:test:(7524.59765625, tensor(1.9029))
INFO:3669:train:(1923.8092041015625, tensor(0.6043))
INFO:3669:test:(7512.45703125, tensor(1.9062))
INFO:3670:train:(1894.925048828125, tensor(0.6008))
INFO:3670:test:(7007.78564453125, tensor(1.7983))
INFO:3671:train:(1929.4599609375, tensor(0.6014))
INFO:3671:test:(6919.09814453125, tensor(1.7631))
INFO:3672:train:(1910.927490234375, tensor(0.6012))
INFO:3672:test:(7578.30859375, tensor(1.9119))
INFO:3673:train:(1950.0830078125, tensor(0.6088))
INFO:3673:test:(7509.080078125, tensor(1.9052))
INFO:3674:train:(1916.85986328125, tensor(0.6027))
INFO:3674:test:(6625.2099609375, tensor(1.7299))
INFO:3675:train:(1931.2247314453125, tensor(0.5988))
INFO:3675:test:(7022.04296875, tensor(1.8081))
INFO:3676:train:(1935.941162109375, tensor(0.6034))
INFO:3676:test:(7509.63720703125, tensor(1.8997))
INFO:3677:train:(1942.1463623046875, tensor(0.6081))
INFO:3677:test:(7590.36328125, tensor(1.9157))
INFO:3678:train:(1934.9388427734375, tensor(0.6118))
INFO:3678:test:(7412.21044921875, tensor(1.8760))
INFO:3679:train:(1933.019287109375, tensor(0.6018))
INFO:3679:test:(6936.8837890625, tensor(1.7771))
INFO:3680:train:(1912.799560546875, tensor(0.5990))
INFO:3680:test:(7520.95849609375, tensor(1.9044))
INFO:3681:train:(1945.9095458984375, tensor(0.6097))
INFO:3681:test:(7383.111328125, tensor(1.8684))
INFO:3682:train:(1920.689697265625, tensor(0.6057))
INFO:3682:test:(6997.89794921875, tensor(1.7745))
INFO:3683:train:(1931.6466064453125, tensor(0.6005))
INFO:3683:test:(7678.494140625, tensor(1.9482))
INFO:3684:train:(1957.0989990234375, tensor(0.6136))
INFO:3684:test:(7348.6328125, tensor(1.8464))
INFO:3685:train:(1959.0849609375, tensor(0.6115))
INFO:3685:test:(6849.8876953125, tensor(1.7396))
INFO:3686:train:(1939.6785888671875, tensor(0.6138))
INFO:3686:test:(6566.1728515625, tensor(1.7063))
INFO:3687:train:(1960.1776123046875, tensor(0.6076))
INFO:3687:test:(6455.02001953125, tensor(1.6569))
INFO:3688:train:(1968.755615234375, tensor(0.6108))
INFO:3688:test:(7435.19189453125, tensor(1.8729))
INFO:3689:train:(1921.267333984375, tensor(0.6052))
INFO:3689:test:(7415.64794921875, tensor(1.8710))
INFO:3690:train:(1935.305908203125, tensor(0.6153))
INFO:3690:test:(6318.837890625, tensor(1.6197))
INFO:3691:train:(1943.874267578125, tensor(0.6035))
INFO:3691:test:(6329.01953125, tensor(1.6260))
INFO:3692:train:(1923.733642578125, tensor(0.6045))
INFO:3692:test:(7030.5283203125, tensor(1.7720))
INFO:3693:train:(1969.8759765625, tensor(0.6150))
INFO:3693:test:(6569.80517578125, tensor(1.6769))
INFO:3694:train:(1914.831298828125, tensor(0.6044))
INFO:3694:test:(6328.16259765625, tensor(1.6224))
INFO:3695:train:(1960.7423095703125, tensor(0.6071))
INFO:3695:test:(6413.353515625, tensor(1.6403))
INFO:3696:train:(1921.7821044921875, tensor(0.6004))
INFO:3696:test:(7149.71484375, tensor(1.7908))
INFO:3697:train:(1930.6295166015625, tensor(0.6070))
INFO:3697:test:(6764.39599609375, tensor(1.6976))
INFO:3698:train:(1917.79833984375, tensor(0.6032))
INFO:3698:test:(7268.4375, tensor(1.8305))
INFO:3699:train:(1951.8758544921875, tensor(0.6090))
INFO:3699:test:(7240.7451171875, tensor(1.8251))
INFO:3700:train:(1912.40625, tensor(0.6010))
INFO:3700:test:(7488.17138671875, tensor(1.8795))
INFO:3701:train:(1939.1685791015625, tensor(0.6048))
INFO:3701:test:(6414.037109375, tensor(1.6343))
INFO:3702:train:(1913.83349609375, tensor(0.6030))
INFO:3702:test:(6360.7841796875, tensor(1.6303))
INFO:3703:train:(1925.2911376953125, tensor(0.6039))
INFO:3703:test:(6456.6748046875, tensor(1.6538))
INFO:3704:train:(1907.4261474609375, tensor(0.6025))
INFO:3704:test:(7128.68896484375, tensor(1.7909))
INFO:3705:train:(1902.06494140625, tensor(0.6026))
INFO:3705:test:(7008.912109375, tensor(1.7734))
INFO:3706:train:(1916.7840576171875, tensor(0.6021))
INFO:3706:test:(6914.1318359375, tensor(1.7529))
INFO:3707:train:(1925.781005859375, tensor(0.6073))
INFO:3707:test:(6750.0791015625, tensor(1.7208))
INFO:3708:train:(1895.563720703125, tensor(0.6000))
INFO:3708:test:(6380.5751953125, tensor(1.6351))
INFO:3709:train:(1906.7532958984375, tensor(0.6011))
INFO:3709:test:(6352.10205078125, tensor(1.6338))
INFO:3710:train:(1901.2166748046875, tensor(0.5967))
INFO:3710:test:(6358.90185546875, tensor(1.6277))
INFO:3711:train:(1892.571044921875, tensor(0.5986))
INFO:3711:test:(6580.447265625, tensor(1.6738))
INFO:3712:train:(1898.1392822265625, tensor(0.6005))
INFO:3712:test:(6718.63330078125, tensor(1.7132))
INFO:3713:train:(1895.9332275390625, tensor(0.5968))
INFO:3713:test:(6922.2412109375, tensor(1.7597))
INFO:3714:train:(1894.173583984375, tensor(0.5970))
INFO:3714:test:(7292.9970703125, tensor(1.8327))
INFO:3715:train:(1891.1146240234375, tensor(0.5972))
INFO:3715:test:(6730.18408203125, tensor(1.7146))
INFO:3716:train:(1882.04296875, tensor(0.5966))
INFO:3716:test:(6589.09619140625, tensor(1.6849))
INFO:3717:train:(1885.867431640625, tensor(0.5951))
INFO:3717:test:(6993.052734375, tensor(1.7737))
INFO:3718:train:(1887.30615234375, tensor(0.5969))
INFO:3718:test:(6725.81396484375, tensor(1.7153))
INFO:3719:train:(1878.561279296875, tensor(0.5960))
INFO:3719:test:(6371.16015625, tensor(1.6293))
INFO:3720:train:(1884.5125732421875, tensor(0.5956))
INFO:3720:test:(6342.3310546875, tensor(1.6220))
INFO:3721:train:(1879.970458984375, tensor(0.5962))
INFO:3721:test:(6350.76904296875, tensor(1.6204))
INFO:3722:train:(1884.366455078125, tensor(0.5968))
INFO:3722:test:(6400.53125, tensor(1.6345))
INFO:3723:train:(1882.4315185546875, tensor(0.5945))
INFO:3723:test:(6739.05078125, tensor(1.7167))
INFO:3724:train:(1885.9405517578125, tensor(0.5977))
INFO:3724:test:(6861.056640625, tensor(1.7411))
INFO:3725:train:(1887.2469482421875, tensor(0.5976))
INFO:3725:test:(6655.42919921875, tensor(1.6979))
INFO:3726:train:(1873.882568359375, tensor(0.5937))
INFO:3726:test:(6532.30078125, tensor(1.6694))
INFO:3727:train:(1896.8878173828125, tensor(0.5990))
INFO:3727:test:(6477.02392578125, tensor(1.6494))
INFO:3728:train:(1894.17578125, tensor(0.5976))
INFO:3728:test:(6699.0341796875, tensor(1.7037))
INFO:3729:train:(1885.9757080078125, tensor(0.5951))
INFO:3729:test:(6621.80078125, tensor(1.6896))
INFO:3730:train:(1916.9334716796875, tensor(0.6043))
INFO:3730:test:(6627.99169921875, tensor(1.6917))
INFO:3731:train:(1948.599365234375, tensor(0.6045))
INFO:3731:test:(6814.18359375, tensor(1.7333))
INFO:3732:train:(1878.881103515625, tensor(0.5957))
INFO:3732:test:(6953.51953125, tensor(1.7466))
INFO:3733:train:(1958.8038330078125, tensor(0.6193))
INFO:3733:test:(6674.3837890625, tensor(1.7030))
INFO:3734:train:(2017.75146484375, tensor(0.6226))
INFO:3734:test:(6354.390625, tensor(1.6372))
INFO:3735:train:(1898.502197265625, tensor(0.5966))
INFO:3735:test:(7240.6005859375, tensor(1.8176))
INFO:3736:train:(2180.3291015625, tensor(0.6801))
INFO:3736:test:(7476.40966796875, tensor(1.8576))
INFO:3737:train:(2770.494384765625, tensor(0.8390))
INFO:3737:test:(7246.86669921875, tensor(1.8171))
INFO:3738:train:(3110.647705078125, tensor(0.9289))
INFO:3738:test:(7075.19677734375, tensor(1.7874))
INFO:3739:train:(3167.24365234375, tensor(0.9360))
INFO:3739:test:(6868.58544921875, tensor(1.7279))
INFO:3740:train:(2881.683837890625, tensor(0.8577))
INFO:3740:test:(6643.1591796875, tensor(1.6934))
INFO:3741:train:(3389.271484375, tensor(1.0005))
INFO:3741:test:(6514.0400390625, tensor(1.6681))
INFO:3742:train:(3241.802978515625, tensor(0.9690))
INFO:3742:test:(6624.51513671875, tensor(1.6793))
INFO:3743:train:(3276.14208984375, tensor(0.9719))
INFO:3743:test:(6885.12353515625, tensor(1.7433))
INFO:3744:train:(3264.536865234375, tensor(0.9481))
INFO:3744:test:(6861.52099609375, tensor(1.7605))
INFO:3745:train:(3062.76708984375, tensor(0.8958))
INFO:3745:test:(6978.77587890625, tensor(1.7811))
INFO:3746:train:(3119.56298828125, tensor(0.9139))
INFO:3746:test:(6676.115234375, tensor(1.6929))
INFO:3747:train:(2872.67822265625, tensor(0.8439))
INFO:3747:test:(6552.076171875, tensor(1.6697))
INFO:3748:train:(2738.79931640625, tensor(0.8198))
INFO:3748:test:(7192.365234375, tensor(1.8030))
INFO:3749:train:(2660.135986328125, tensor(0.8076))
INFO:3749:test:(8115.02490234375, tensor(1.9973))
INFO:3750:train:(2669.611083984375, tensor(0.8173))
INFO:3750:test:(8773.205078125, tensor(2.1926))
INFO:3751:train:(2689.8212890625, tensor(0.8204))
INFO:3751:test:(8446.96875, tensor(2.1272))
INFO:3752:train:(2528.636474609375, tensor(0.7751))
INFO:3752:test:(8164.54736328125, tensor(2.0038))
INFO:3753:train:(2615.623779296875, tensor(0.7881))
INFO:3753:test:(6974.66796875, tensor(1.8293))
INFO:3754:train:(2444.551025390625, tensor(0.7550))
INFO:3754:test:(6919.0478515625, tensor(1.8334))
INFO:3755:train:(2454.166015625, tensor(0.7566))
INFO:3755:test:(7059.39892578125, tensor(1.8872))
INFO:3756:train:(2460.1201171875, tensor(0.7513))
INFO:3756:test:(6923.9814453125, tensor(1.8503))
INFO:3757:train:(2489.37646484375, tensor(0.7683))
INFO:3757:test:(6963.8759765625, tensor(1.8547))
INFO:3758:train:(2535.650390625, tensor(0.7789))
INFO:3758:test:(7077.8447265625, tensor(1.8785))
INFO:3759:train:(2469.9306640625, tensor(0.7531))
INFO:3759:test:(7270.58740234375, tensor(1.9274))
INFO:3760:train:(2391.96484375, tensor(0.7286))
INFO:3760:test:(7482.21630859375, tensor(1.9862))
INFO:3761:train:(2363.559814453125, tensor(0.7195))
INFO:3761:test:(7458.22119140625, tensor(1.9737))
INFO:3762:train:(2360.2529296875, tensor(0.7173))
INFO:3762:test:(7324.94091796875, tensor(1.9355))
INFO:3763:train:(2329.912353515625, tensor(0.7091))
INFO:3763:test:(7188.21337890625, tensor(1.9018))
INFO:3764:train:(2272.24267578125, tensor(0.6966))
INFO:3764:test:(7018.35107421875, tensor(1.8549))
INFO:3765:train:(2252.074951171875, tensor(0.6968))
INFO:3765:test:(6961.783203125, tensor(1.8400))
INFO:3766:train:(2242.294921875, tensor(0.6954))
INFO:3766:test:(7045.2119140625, tensor(1.8692))
INFO:3767:train:(2207.037841796875, tensor(0.6802))
INFO:3767:test:(6938.130859375, tensor(1.8361))
INFO:3768:train:(2227.092529296875, tensor(0.6831))
INFO:3768:test:(6788.4375, tensor(1.7881))
INFO:3769:train:(2242.34130859375, tensor(0.6927))
INFO:3769:test:(6632.615234375, tensor(1.7410))
INFO:3770:train:(2193.3759765625, tensor(0.6759))
INFO:3770:test:(6459.71533203125, tensor(1.6903))
INFO:3771:train:(2203.437255859375, tensor(0.6796))
INFO:3771:test:(6364.8310546875, tensor(1.6621))
INFO:3772:train:(2183.656494140625, tensor(0.6769))
INFO:3772:test:(6395.01171875, tensor(1.6704))
INFO:3773:train:(2157.758544921875, tensor(0.6680))
INFO:3773:test:(6443.7626953125, tensor(1.6832))
INFO:3774:train:(2149.595703125, tensor(0.6643))
INFO:3774:test:(6434.2900390625, tensor(1.6799))
INFO:3775:train:(2122.201416015625, tensor(0.6557))
INFO:3775:test:(6372.94091796875, tensor(1.6597))
INFO:3776:train:(2125.854248046875, tensor(0.6606))
INFO:3776:test:(6356.0439453125, tensor(1.6534))
INFO:3777:train:(2113.937744140625, tensor(0.6570))
INFO:3777:test:(6396.11181640625, tensor(1.6630))
INFO:3778:train:(2113.342529296875, tensor(0.6553))
INFO:3778:test:(6392.6171875, tensor(1.6614))
INFO:3779:train:(2085.63232421875, tensor(0.6477))
INFO:3779:test:(6413.26123046875, tensor(1.6652))
INFO:3780:train:(2081.403076171875, tensor(0.6463))
INFO:3780:test:(6430.6083984375, tensor(1.6694))
INFO:3781:train:(2069.66162109375, tensor(0.6414))
INFO:3781:test:(6410.26123046875, tensor(1.6641))
INFO:3782:train:(2063.165771484375, tensor(0.6405))
INFO:3782:test:(6426.43115234375, tensor(1.6692))
INFO:3783:train:(2061.319580078125, tensor(0.6410))
INFO:3783:test:(6463.64453125, tensor(1.6808))
INFO:3784:train:(2045.560791015625, tensor(0.6359))
INFO:3784:test:(6475.34228515625, tensor(1.6821))
INFO:3785:train:(2035.892578125, tensor(0.6341))
INFO:3785:test:(6433.81689453125, tensor(1.6695))
INFO:3786:train:(2023.5330810546875, tensor(0.6330))
INFO:3786:test:(6408.6357421875, tensor(1.6621))
INFO:3787:train:(2018.7974853515625, tensor(0.6309))
INFO:3787:test:(6440.8115234375, tensor(1.6684))
INFO:3788:train:(2016.7052001953125, tensor(0.6293))
INFO:3788:test:(6449.36962890625, tensor(1.6721))
INFO:3789:train:(2013.3233642578125, tensor(0.6280))
INFO:3789:test:(6459.51025390625, tensor(1.6739))
INFO:3790:train:(2004.0048828125, tensor(0.6270))
INFO:3790:test:(6446.9052734375, tensor(1.6711))
INFO:3791:train:(1998.740966796875, tensor(0.6247))
INFO:3791:test:(6443.1416015625, tensor(1.6716))
INFO:3792:train:(1992.65185546875, tensor(0.6241))
INFO:3792:test:(6474.01953125, tensor(1.6810))
INFO:3793:train:(1988.1800537109375, tensor(0.6231))
INFO:3793:test:(6494.92724609375, tensor(1.6879))
INFO:3794:train:(1989.51806640625, tensor(0.6215))
INFO:3794:test:(6485.52197265625, tensor(1.6841))
INFO:3795:train:(1981.4754638671875, tensor(0.6214))
INFO:3795:test:(6484.8701171875, tensor(1.6839))
INFO:3796:train:(1975.4417724609375, tensor(0.6204))
INFO:3796:test:(6508.34521484375, tensor(1.6901))
INFO:3797:train:(1971.693115234375, tensor(0.6182))
INFO:3797:test:(6519.369140625, tensor(1.6920))
INFO:3798:train:(1969.9095458984375, tensor(0.6180))
INFO:3798:test:(6505.330078125, tensor(1.6898))
INFO:3799:train:(1971.1029052734375, tensor(0.6161))
INFO:3799:test:(6518.0244140625, tensor(1.6921))
INFO:3800:train:(1964.6490478515625, tensor(0.6156))
INFO:3800:test:(6539.50048828125, tensor(1.6991))
INFO:3801:train:(1959.1455078125, tensor(0.6155))
INFO:3801:test:(6556.93115234375, tensor(1.7049))
INFO:3802:train:(1957.44140625, tensor(0.6138))
INFO:3802:test:(6555.40185546875, tensor(1.7027))
INFO:3803:train:(1960.242919921875, tensor(0.6142))
INFO:3803:test:(6544.2548828125, tensor(1.7019))
INFO:3804:train:(1960.2027587890625, tensor(0.6146))
INFO:3804:test:(6575.5498046875, tensor(1.7088))
INFO:3805:train:(1954.1058349609375, tensor(0.6143))
INFO:3805:test:(6579.4658203125, tensor(1.7080))
INFO:3806:train:(1954.26904296875, tensor(0.6146))
INFO:3806:test:(6563.73046875, tensor(1.7056))
INFO:3807:train:(1957.027099609375, tensor(0.6117))
INFO:3807:test:(6584.90673828125, tensor(1.7096))
INFO:3808:train:(1939.9237060546875, tensor(0.6107))
INFO:3808:test:(6611.025390625, tensor(1.7136))
INFO:3809:train:(1962.2777099609375, tensor(0.6141))
INFO:3809:test:(6603.33349609375, tensor(1.7153))
INFO:3810:train:(1956.626953125, tensor(0.6120))
INFO:3810:test:(6610.3642578125, tensor(1.7177))
INFO:3811:train:(1945.0252685546875, tensor(0.6120))
INFO:3811:test:(6644.15673828125, tensor(1.7227))
INFO:3812:train:(1956.7470703125, tensor(0.6108))
INFO:3812:test:(6646.3974609375, tensor(1.7259))
INFO:3813:train:(1932.69921875, tensor(0.6085))
INFO:3813:test:(6624.0810546875, tensor(1.7224))
INFO:3814:train:(1944.4329833984375, tensor(0.6101))
INFO:3814:test:(6647.39208984375, tensor(1.7266))
INFO:3815:train:(1952.3369140625, tensor(0.6100))
INFO:3815:test:(6677.88037109375, tensor(1.7368))
INFO:3816:train:(1939.302978515625, tensor(0.6120))
INFO:3816:test:(6633.751953125, tensor(1.7252))
INFO:3817:train:(1954.990966796875, tensor(0.6111))
INFO:3817:test:(6650.5029296875, tensor(1.7292))
INFO:3818:train:(1931.026123046875, tensor(0.6088))
INFO:3818:test:(6734.11572265625, tensor(1.7525))
INFO:3819:train:(1944.487060546875, tensor(0.6125))
INFO:3819:test:(6698.87060546875, tensor(1.7423))
INFO:3820:train:(1970.11181640625, tensor(0.6140))
INFO:3820:test:(6681.24462890625, tensor(1.7385))
INFO:3821:train:(1933.0838623046875, tensor(0.6099))
INFO:3821:test:(6759.38525390625, tensor(1.7586))
INFO:3822:train:(1954.980224609375, tensor(0.6122))
INFO:3822:test:(6767.8388671875, tensor(1.7625))
INFO:3823:train:(1971.3492431640625, tensor(0.6181))
INFO:3823:test:(6717.65185546875, tensor(1.7507))
INFO:3824:train:(1934.578125, tensor(0.6046))
INFO:3824:test:(6708.73046875, tensor(1.7494))
INFO:3825:train:(1993.267333984375, tensor(0.6287))
INFO:3825:test:(6683.60791015625, tensor(1.7339))
INFO:3826:train:(2234.9775390625, tensor(0.6929))
INFO:3826:test:(6752.861328125, tensor(1.7723))
INFO:3827:train:(2289.690185546875, tensor(0.7148))
INFO:3827:test:(6756.859375, tensor(1.7648))
INFO:3828:train:(2056.660400390625, tensor(0.6416))
INFO:3828:test:(6745.76708984375, tensor(1.7539))
INFO:3829:train:(2196.758056640625, tensor(0.6840))
INFO:3829:test:(6778.876953125, tensor(1.7798))
INFO:3830:train:(2171.961669921875, tensor(0.6780))
INFO:3830:test:(6736.37744140625, tensor(1.7495))
INFO:3831:train:(1995.4560546875, tensor(0.6224))
INFO:3831:test:(6761.36865234375, tensor(1.7485))
INFO:3832:train:(2060.702880859375, tensor(0.6418))
INFO:3832:test:(6682.30517578125, tensor(1.7396))
INFO:3833:train:(2059.07275390625, tensor(0.6481))
INFO:3833:test:(6698.28466796875, tensor(1.7493))
INFO:3834:train:(2030.6558837890625, tensor(0.6377))
INFO:3834:test:(6821.83935546875, tensor(1.7788))
INFO:3835:train:(2046.4632568359375, tensor(0.6423))
INFO:3835:test:(6691.6474609375, tensor(1.7499))
INFO:3836:train:(1968.1533203125, tensor(0.6181))
INFO:3836:test:(6576.1396484375, tensor(1.7247))
INFO:3837:train:(1975.2501220703125, tensor(0.6208))
INFO:3837:test:(6579.9208984375, tensor(1.7182))
INFO:3838:train:(1988.017578125, tensor(0.6176))
INFO:3838:test:(6615.3408203125, tensor(1.7286))
INFO:3839:train:(1972.3720703125, tensor(0.6155))
INFO:3839:test:(6644.748046875, tensor(1.7432))
INFO:3840:train:(1991.93115234375, tensor(0.6199))
INFO:3840:test:(6714.1884765625, tensor(1.7636))
INFO:3841:train:(1964.464599609375, tensor(0.6111))
INFO:3841:test:(6731.0087890625, tensor(1.7666))
INFO:3842:train:(1978.2099609375, tensor(0.6153))
INFO:3842:test:(6685.65869140625, tensor(1.7588))
INFO:3843:train:(1946.3843994140625, tensor(0.6102))
INFO:3843:test:(6631.6005859375, tensor(1.7477))
INFO:3844:train:(1979.929931640625, tensor(0.6173))
INFO:3844:test:(6632.90234375, tensor(1.7408))
INFO:3845:train:(1944.4693603515625, tensor(0.6106))
INFO:3845:test:(6689.29150390625, tensor(1.7515))
INFO:3846:train:(1960.8255615234375, tensor(0.6123))
INFO:3846:test:(6682.19482421875, tensor(1.7541))
INFO:3847:train:(1947.75146484375, tensor(0.6088))
INFO:3847:test:(6640.7861328125, tensor(1.7508))
INFO:3848:train:(1946.2987060546875, tensor(0.6075))
INFO:3848:test:(6619.22265625, tensor(1.7384))
INFO:3849:train:(1926.3656005859375, tensor(0.6065))
INFO:3849:test:(6641.67236328125, tensor(1.7403))
INFO:3850:train:(1933.8385009765625, tensor(0.6071))
INFO:3850:test:(6651.43359375, tensor(1.7488))
INFO:3851:train:(1931.9539794921875, tensor(0.6048))
INFO:3851:test:(6681.21044921875, tensor(1.7566))
INFO:3852:train:(1925.4847412109375, tensor(0.6045))
INFO:3852:test:(6694.798828125, tensor(1.7575))
INFO:3853:train:(1930.418701171875, tensor(0.6039))
INFO:3853:test:(6655.1787109375, tensor(1.7473))
INFO:3854:train:(1914.6922607421875, tensor(0.6023))
INFO:3854:test:(6645.29638671875, tensor(1.7450))
INFO:3855:train:(1915.437744140625, tensor(0.6016))
INFO:3855:test:(6674.37890625, tensor(1.7500))
INFO:3856:train:(1925.80322265625, tensor(0.6056))
INFO:3856:test:(6630.55419921875, tensor(1.7398))
INFO:3857:train:(1907.7908935546875, tensor(0.6019))
INFO:3857:test:(6619.814453125, tensor(1.7417))
INFO:3858:train:(1912.5703125, tensor(0.6017))
INFO:3858:test:(6630.12744140625, tensor(1.7356))
INFO:3859:train:(1915.4091796875, tensor(0.6028))
INFO:3859:test:(6656.80322265625, tensor(1.7480))
INFO:3860:train:(1903.9222412109375, tensor(0.6024))
INFO:3860:test:(6627.15380859375, tensor(1.7492))
INFO:3861:train:(1913.1827392578125, tensor(0.6005))
INFO:3861:test:(6627.85400390625, tensor(1.7463))
INFO:3862:train:(1909.692626953125, tensor(0.6013))
INFO:3862:test:(6644.42138671875, tensor(1.7428))
INFO:3863:train:(1906.1573486328125, tensor(0.6011))
INFO:3863:test:(6637.47412109375, tensor(1.7538))
INFO:3864:train:(1910.414794921875, tensor(0.5997))
INFO:3864:test:(6633.23193359375, tensor(1.7534))
INFO:3865:train:(1900.2884521484375, tensor(0.5990))
INFO:3865:test:(6673.03125, tensor(1.7510))
INFO:3866:train:(1912.6778564453125, tensor(0.6007))
INFO:3866:test:(6639.95361328125, tensor(1.7512))
INFO:3867:train:(1895.4652099609375, tensor(0.6012))
INFO:3867:test:(6588.43603515625, tensor(1.7439))
INFO:3868:train:(1913.5543212890625, tensor(0.5990))
INFO:3868:test:(6631.4853515625, tensor(1.7505))
INFO:3869:train:(1899.819091796875, tensor(0.5988))
INFO:3869:test:(6683.55908203125, tensor(1.7542))
INFO:3870:train:(1912.177001953125, tensor(0.6008))
INFO:3870:test:(6644.39794921875, tensor(1.7544))
INFO:3871:train:(1899.063720703125, tensor(0.5992))
INFO:3871:test:(6598.7216796875, tensor(1.7432))
INFO:3872:train:(1910.9525146484375, tensor(0.5974))
INFO:3872:test:(6621.39599609375, tensor(1.7500))
INFO:3873:train:(1901.8153076171875, tensor(0.5976))
INFO:3873:test:(6678.0, tensor(1.7569))
INFO:3874:train:(1899.7987060546875, tensor(0.5996))
INFO:3874:test:(6648.43115234375, tensor(1.7541))
INFO:3875:train:(1893.6907958984375, tensor(0.5980))
INFO:3875:test:(6614.7626953125, tensor(1.7496))
INFO:3876:train:(1906.6025390625, tensor(0.5964))
INFO:3876:test:(6672.8388671875, tensor(1.7598))
INFO:3877:train:(1893.0283203125, tensor(0.5981))
INFO:3877:test:(6664.2314453125, tensor(1.7458))
INFO:3878:train:(1901.5416259765625, tensor(0.5988))
INFO:3878:test:(6637.22216796875, tensor(1.7502))
INFO:3879:train:(1886.407958984375, tensor(0.5974))
INFO:3879:test:(6656.37060546875, tensor(1.7605))
INFO:3880:train:(1891.755859375, tensor(0.5965))
INFO:3880:test:(6680.07177734375, tensor(1.7561))
INFO:3881:train:(1891.7127685546875, tensor(0.5973))
INFO:3881:test:(6652.8681640625, tensor(1.7439))
INFO:3882:train:(1889.95751953125, tensor(0.5982))
INFO:3882:test:(6631.34716796875, tensor(1.7523))
INFO:3883:train:(1890.3818359375, tensor(0.5964))
INFO:3883:test:(6688.90771484375, tensor(1.7637))
INFO:3884:train:(1892.8095703125, tensor(0.5972))
INFO:3884:test:(6657.52978515625, tensor(1.7532))
INFO:3885:train:(1882.606201171875, tensor(0.5960))
INFO:3885:test:(6636.8154296875, tensor(1.7501))
INFO:3886:train:(1885.864013671875, tensor(0.5979))
INFO:3886:test:(6666.38525390625, tensor(1.7553))
INFO:3887:train:(1884.151123046875, tensor(0.5962))
INFO:3887:test:(6685.34765625, tensor(1.7615))
INFO:3888:train:(1886.287841796875, tensor(0.5964))
INFO:3888:test:(6643.298828125, tensor(1.7544))
INFO:3889:train:(1879.8359375, tensor(0.5956))
INFO:3889:test:(6670.0361328125, tensor(1.7515))
INFO:3890:train:(1886.76220703125, tensor(0.5964))
INFO:3890:test:(6681.12158203125, tensor(1.7598))
INFO:3891:train:(1881.2293701171875, tensor(0.5954))
INFO:3891:test:(6627.10888671875, tensor(1.7558))
INFO:3892:train:(1887.7801513671875, tensor(0.5940))
INFO:3892:test:(6658.8349609375, tensor(1.7545))
INFO:3893:train:(1877.6043701171875, tensor(0.5952))
INFO:3893:test:(6686.17333984375, tensor(1.7521))
INFO:3894:train:(1892.2149658203125, tensor(0.5961))
INFO:3894:test:(6645.94287109375, tensor(1.7553))
INFO:3895:train:(1877.63720703125, tensor(0.5939))
INFO:3895:test:(6622.0546875, tensor(1.7531))
INFO:3896:train:(1879.914306640625, tensor(0.5936))
INFO:3896:test:(6664.482421875, tensor(1.7488))
INFO:3897:train:(1889.6591796875, tensor(0.5956))
INFO:3897:test:(6641.486328125, tensor(1.7503))
